chamber,committee,committee_code,api_uri,date,time,location,description,bill_ids,url,meeting_type
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4725-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4771-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr2319-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4061-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4566-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4738-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4785-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/115/house/committees/HSBA.json,2018-01-17,10:00:00,RHOB 2128,"HR 1264; HR 1426; HR 2226; HR 2255; HR 2319; HR 3746; HR 4061; HR 4550; HR 4566; HR 4607; HR 4725; HR 4738; HR 4768; HR 4771; HR ____, the Volcker Rule Regulatory Harmonization Act; HR ____, the American Customer Information Protection Act; and HR ____, the Small Business Access to Capital After a Natural Disaster Act",hr4792-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106785,Markup
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/115/house/committees/HSPW.json,2018-01-17,10:00:00,RHOB 2167,&quot;The State of the U.S. Flag Maritime Industry&quot;,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106772,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-01-17,10:00:00,RHOB 2154,Battlefield Successes and Challenges Recent Efforts to Win the War against ISIS,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106779,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-01-17,10:00:00,LHOB 1100,The Opioid Crisis: The Current Landscape and CMS Actions to Prevent Opioid Misuse,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106774,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/115/house/committees/HSWM.json,2018-01-17,10:00:00,LHOB 1100,The Opioid Crisis: The Current Landscape and CMS Actions to Prevent Opioid Misuse,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106774,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-01-16,17:00:00,CAPITOL H-313,H.R. 2954Home Mortgage Disclosure Adjustment Act; H.R. 3326World Bank Accountability Act of 2017; H.R. 4712Born-Alive Abortion Survivors Protection Act,hr2954-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106776,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-01-16,17:00:00,CAPITOL H-313,H.R. 2954Home Mortgage Disclosure Adjustment Act; H.R. 3326World Bank Accountability Act of 2017; H.R. 4712Born-Alive Abortion Survivors Protection Act,hr3326-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106776,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-01-16,17:00:00,CAPITOL H-313,H.R. 2954Home Mortgage Disclosure Adjustment Act; H.R. 3326World Bank Accountability Act of 2017; H.R. 4712Born-Alive Abortion Survivors Protection Act,hr4712-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106776,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-01-16,17:00:00,CAPITOL H-313,H.R. 2954Home Mortgage Disclosure Adjustment Act; H.R. 3326World Bank Accountability Act of 2017; H.R. 4712Born-Alive Abortion Survivors Protection Act,hres693-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106776,Hearing
House,Committee on Rules,HSRU,https://api.propublica.org/congress/v1/115/house/committees/HSRU.json,2018-01-16,17:00:00,CAPITOL H-313,H.R. 2954Home Mortgage Disclosure Adjustment Act; H.R. 3326World Bank Accountability Act of 2017; H.R. 4712Born-Alive Abortion Survivors Protection Act,hres694-115,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106776,Hearing
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/115/senate/committees/SSEG.json,2018-01-16,10:00:00,SD-366,An oversight hearing to examine the domestic and global energy outlook from the perspective of the International Energy Agency.,n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-01-16,10:00:00,SH-216,An oversight hearing to examine the Department of Homeland Security.,n/a,,
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/115/house/committees/HSGO.json,2018-01-16,09:00:00,"627 SW 27th Avenue Miami Dade College - InterAmerican Campus Building 3, Room 3103",The Obama Rapprochement with the Castro Regime: The Anatomy of a Policy Failure,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=106770,Hearing
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/115/senate/committees/SLIN.json,2018-01-11,14:00:00,SH-219,To receive a closed briefing on certain intelligence matters.,n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/115/senate/committees/SSFR.json,2018-01-11,10:00:00,SD-419,Hearings to examine United States policy in Syria post-ISIS.,n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/115/senate/committees/SSJU.json,2018-01-11,10:00:00,SD-226,"Business meeting to consider S.2152, to amend title 18, United States Code, to provide for assistance for victims of child pornography, and the nominations of Stuart Kyle Duncan, of Louisiana, to be United States Circuit Judge for the Fifth Circuit, David Ryan Stras, of Minnesota, to be United States Circuit Judge for the Eighth Circuit, Fernando Rodriguez, Jr., to be United States District Judge for the Southern District of Texas, Elizabeth L. Branch, of Georgia, to be United States Circuit Judge for the Eleventh Circuit, Annemarie Carney Axon, to be United States District Judge for the Northern District of Alabama, R. Stan Baker, to be United States District Judge for the Southern District of Georgia, Jeffrey Uhlman Beaverstock, to be United States District Judge for the Southern District of Alabama, Liles Clifton Burke, to be United States District Judge for the Northern District of Alabama, Thomas Alvin Farr, to be United States District Judge for the Eastern District of North Carolina, Charles Barnes Goodwin, to be United States District Judge for the Western District of Oklahoma, Michael Joseph Juneau, to be United States District Judge for the Western District of Louisiana, Matthew J. Kacsmaryk, to be United States District Judge for the Northern District of Texas, Emily Coody Marks, to be United States District Judge for the Middle District of Alabama, Terry Fitzgerald Moorer, to be United States District Judge for the Southern District of Alabama, Mark Saalfield Norris, Sr., to be United States District Judge for the Western District of Tennessee, William M. Ray II, to be United States District Judge for the Northern District of Georgia, Eli Jeremy Richardson, to be United States District Judge for the Middle District of Tennessee, Holly Lou Teeter, to be United States District Judge for the District of Kansas, and Brian Allen Benczkowski, of Virginia, Jeffrey Bossert Clark, of Virginia, and Eric S. Dreiband, of Maryland, each to be an Assistant Attorney General, Joseph D. Brown, to be United States Attorney for the Eastern District of Texas, Matthew D. Krueger, to be United States Attorney for the Eastern District of Wisconsin, Norman Euell Arflack, to be United States Marshal for the Eastern District of Kentucky, and Ted G. Kamatchus, to be United States Marshal for the Southern District of Iowa, all of the Department of Justice.",n/a,,
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/116/senate/committees/SLIN.json,2021-01-06,10:00:00,SVC-217,To receive a closed briefing on certain intelligence matters.,n/a,,
Senate,Committee on Finance,SSFI,https://api.propublica.org/congress/v1/116/senate/committees/SSFI.json,2020-12-16,14:30:00,WEBEX,"Hearings to examine the Alzheimer¿s crisis, focusing on testing and treatment pipelines and fiscal implications.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-12-16,14:00:00,SD-G50,Hearings to examine Hong Kong¿s pro-democracy movement through United States refugee policy.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-16,10:00:00,SD-342/WEBEX,Hearings to examine irregularities in the 2020 election.,n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-12-16,10:00:00,SH-216,"Hearings to examine the nomination of Raul M. Arias-Marxuach, of Puerto Rico, to be United States Circuit Judge for the First Circuit.",n/a,,
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/116/senate/committees/SSBK.json,2020-12-16,09:30:00,WEBEX,"Hearings to examine the United States and China, focusing on winning the economic competition.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/116/senate/committees/SSAS.json,2020-12-15,14:30:00,SVC-217,To receive a closed briefing on Department of Defense cyber operations.,n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-15,14:30:00,SR-253,Hearings to examine expanding American entrepreneurship outside traditional hubs.,n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-12-15,14:30:00,SD-106,Hearings to examine the role of private agreements and existing technology in curbing online piracy.,n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-15,10:00:00,SR-253,Hearings to examine the impact of COVID-19 on the live event entertainment industry.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-10,10:00:00,SD-342,"Hearings to examine combatting the opioid crisis, focusing on oversight of the implementation of the STOP Act.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-12-10,10:00:00,SD-G50,"Business meeting to consider S.4632, to amend title 17, United States Code, to establish an alternative dispute resolution program for copyright small claims, to amend the Communications Act of 1934 to modify the scope of protection from civil liability for &quot;good Samaritan&quot; blocking and screening of offensive material, and the nominations of Thomas L. Kirsch II, of Indiana, to be United States Circuit Judge for the Seventh Circuit, Charles Edward Atchley, Jr., and Katherine A. Crytzer, both to be a United States District Judge for the Eastern District of Tennessee, Joseph Dawson III, to be United States District Judge for the District of South Carolina, and Zachary N. Somers, of the District of Columbia, to be a Judge of the United States Court of Federal Claims.",n/a,,
Senate,Committee on Small Business and Entrepreneurship,SSSB,https://api.propublica.org/congress/v1/116/senate/committees/SSSB.json,2020-12-10,10:00:00,SR-301,"Hearings to examine small business in crisis, focusing on the 2020 Paycheck Protection Program and its future, including S.4818, to provide assistance to small businesses affected by COVID-19, S.3814, to establish a loan program for businesses affected by COVID-19 and to extend the loan forgiveness period for paycheck protection program loans made to the hardest hit businesses, and S.4227, to improve access to economic injury disaster loans and emergency advances under the CARES Act.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-10,10:00:00,SD-342/WEBEX,"Hearings to examine combatting the opioid crisis, focusing on oversight of the implementation of the STOP Act.",n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-10,09:30:00,SR-253,Hearings to examine the logistics of transporting a COVID-19 vaccine.,n/a,,
Senate,Committee on Indian Affairs,SLIA,https://api.propublica.org/congress/v1/116/senate/committees/SLIA.json,2020-12-09,14:30:00,SD-628,"Hearings to examine advancing tribal self-governance and cultural sovereignty for future generations, focusing on languages to homelands.",n/a,,
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/116/house/committees/HSAS.json,2020-12-09,13:00:00,RHOB 2118,Fort Hood 2020: The Findings and Recommendations of the Fort Hood Independent Review Committee,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=111116,Hearing
House,Committee on Agriculture,HSAG,https://api.propublica.org/congress/v1/116/house/committees/HSAG.json,2020-12-09,10:00:00,,1890 Land Grant Institutions 130 Years of Building Equity in Agriculture,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=111113,Hearing
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-09,10:00:00,SR-253,Hearings to examine the invalidation of the European Union-United States Privacy Shield and the future of transatlantic data flows.,n/a,,
Senate,Committee on Finance,SSFI,https://api.propublica.org/congress/v1/116/senate/committees/SSFI.json,2020-12-09,10:00:00,WEBEX,Hearings to examine investigating challenges to American retirement security.,n/a,,
Senate,Committee on Veterans&#39; Affairs,SSVA,https://api.propublica.org/congress/v1/116/senate/committees/SSVA.json,2020-12-09,10:00:00,SD-G50,Hearings to examine the Department of Veterans Affairs response to COVID-19 across the VA enterprise.,n/a,,
Senate,Committee on Environment and Public Works,SSEV,https://api.propublica.org/congress/v1/116/senate/committees/SSEV.json,2020-12-09,09:45:00,SD-106,"Hearings to examine the nomination of Charles W. Cook, Jr., of Mississippi, to be a Member of the Board of Directors of the Tennessee Valley Authority.",n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-08,14:30:00,SR-253,Hearings to examine United States Coast Guard capabilities for safeguarding national interests and promoting economic security in the Arctic.,n/a,,
Senate,Commission on Security and Cooperation in Europe,JCSE,https://api.propublica.org/congress/v1/116/senate/committees/JCSE.json,2020-12-08,10:00:00,WEBCAST,Hearings to examine United States priorities for engagement at the Organization for Security and Cooperation in Europe.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-08,10:00:00,VTC,"Hearings to examine an essential part of a COVID-19 solution, focusing on early outpatient treatment.",n/a,,
House,Committee on Appropriations,HSAP,https://api.propublica.org/congress/v1/116/house/committees/HSAP.json,2020-12-08,10:00:00,,The Impact on Women Seeking an Abortion but are Denied Because of an Inability to Pay,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=111098,Hearing
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-08,10:00:00,SD-342/WEBEX,"Hearings to examine an essential part of a COVID-19 solution, focusing on early outpatient treatment.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-12-03,10:00:00,SR-325,"Business meeting to consider S.4632, to amend title 17, United States Code, to establish an alternative dispute resolution program for copyright small claims, to amend the Communications Act of 1934 to modify the scope of protection from civil liability for &quot;good Samaritan&quot; blocking and screening of offensive material, and the nominations of Thomas L. Kirsch II, of Indiana, to be United States Circuit Judge for the Seventh Circuit, Charles Edward Atchley, Jr., and Katherine A. Crytzer, both to be a United States District Judge for the Eastern District of Tennessee, Joseph Dawson III, to be United States District Judge for the District of South Carolina, and Zachary N. Somers, of the District of Columbia, to be a Judge of the United States Court of Federal Claims.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-03,10:00:00,SD-342,"Hearings to examine Congressional oversight in the face of Executive Branch and media suppression, focusing on the case study of Crossfire Hurricane.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-03,10:00:00,SD-342/VTC,"Hearings to examine Congressional oversight, focusing on a case study of Crossfire Hurricane.",n/a,,
Senate,Committee on Rules and Administration,SSRA,https://api.propublica.org/congress/v1/116/senate/committees/SSRA.json,2020-12-03,10:00:00,SR-301,"Business meeting to consider S.959, to establish in the Smithsonian Institution a comprehensive women&#39;s history museum, H.R.2420, to establish within the Smithsonian Institution the National Museum of the American Latino, and the nominations of Shana M. Broussard, of Louisiana, Sean J. Cooksey, of Missouri, and Allen Dickerson, of the District of Columbia, each to be a Member of the Federal Election Commission.",n/a,,
Senate,"Committee on Agriculture, Nutrition, and Forestry",SSAF,https://api.propublica.org/congress/v1/116/senate/committees/SSAF.json,2020-12-02,14:30:00,SD-G50,Hearings to examine agricultural research and securing the United States food supply.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-02,14:30:00,SD-342,"Hearings to examine state and local cybersecurity, focusing on defending our communities from cyber threats amid COVID-19.",n/a,,
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/116/senate/committees/SLIN.json,2020-12-02,14:00:00,SVC-217,To receive a closed briefing on certain intelligence matters.,n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/116/senate/committees/SSFR.json,2020-12-02,11:00:00,VTC,"Hearings to examine the nominations of C. Kevin Blackstone, of Virginia, to be Ambassador to the Democratic Republic of Timor-Leste, Cynthia Kierscht, of Minnesota, to be Ambassador to the Islamic Republic of Mauritania, Brian D. McFeeters, of Virginia, to be Ambassador to Malaysia, Geeta Pasi, of New York, to be Ambassador to the Federal Democratic Republic of Ethiopia, and David Reimer, of Ohio, to be Ambassador to the Republic of Sierra Leone, all of the Department of State.",n/a,,
Senate,"Committee on Commerce, Science, and Transportation",SSCM,https://api.propublica.org/congress/v1/116/senate/committees/SSCM.json,2020-12-02,10:00:00,SR-325,"Business meeting to consider the nominations of Gregory Autry, of California, to be Chief Financial Officer, National Aeronautics and Space Administration, and Daniel Huff, of Massachusetts, to be an Assistant Secretary of Commerce.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-02,10:00:00,SD-342,"Hearings to examine COVID-19, focusing on vaccine safety and distribution.",n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/116/senate/committees/SSFR.json,2020-12-02,10:00:00,VTC,"Hearings to examine the nominations of C. Kevin Blackstone, of Virginia, to be Ambassador to the Democratic Republic of Timor-Leste, Cynthia Kierscht, of Minnesota, to be Ambassador to the Islamic Republic of Mauritania, Brian D. McFeeters, of Virginia, to be Ambassador to Malaysia, Geeta Pasi, of New York, to be Ambassador to the Federal Democratic Republic of Ethiopia, and David Reimer, of Ohio, to be Ambassador to the Republic of Sierra Leone, all of the Department of State.",n/a,,
Senate,Committee on Environment and Public Works,SSEV,https://api.propublica.org/congress/v1/116/senate/committees/SSEV.json,2020-12-02,09:45:00,SD-106,"Business meeting to consider S.4897, to reestablish United States global leadership in nuclear energy, revitalize domestic nuclear energy supply chain infrastructure, support the licensing of advanced nuclear technologies, and improve the regulation of nuclear energy, and General Services Administration resolutions.",n/a,,
Senate,Committee on Armed Services,SSAS,https://api.propublica.org/congress/v1/116/senate/committees/SSAS.json,2020-12-02,09:15:00,SD-G50,Hearings to examine Navy and Marine Corps readiness.,n/a,,
Senate,Select Committee on Intelligence,SLIN,https://api.propublica.org/congress/v1/116/senate/committees/SLIN.json,2020-12-01,14:30:00,SVC-217,Closed hearings to examine certain intelligence matters.,n/a,,
Senate,"Committee on Banking, Housing, and Urban Affairs",SSBK,https://api.propublica.org/congress/v1/116/senate/committees/SSBK.json,2020-12-01,10:00:00,SD-106,Hearings to examine the quarterly CARES ACT report to Congress.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-12-01,10:00:00,SD-342,"Hearings to examine COVID-19, focusing on essential components of a solution.",n/a,,
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/116/senate/committees/SSFR.json,2020-11-30,18:00:00,SVC-217,To receive a closed briefing on United Arab Emirates arms sales.,n/a,,
House,Committee on Armed Services,HSAS,https://api.propublica.org/congress/v1/116/house/committees/HSAS.json,2020-11-20,09:00:00,RHOB 2118,The US military mission in Afghanistan and implications of the peace process on US involvement,n/a,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=111095,Meeting
Senate,Committee on Foreign Relations,SSFR,https://api.propublica.org/congress/v1/116/senate/committees/SSFR.json,2020-11-19,11:00:00,SVC-217,To receive a closed briefing on United Arab Emirates arms sales.,n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-11-19,10:00:00,WEBEX,"Hearings to examine an essential part of a COVID-19 solution, focusing on an early at home treatment.",n/a,,
Senate,Committee on the Judiciary,SSJU,https://api.propublica.org/congress/v1/116/senate/committees/SSJU.json,2020-11-19,10:00:00,SR-325,"Business meeting to consider S.4632, to amend title 17, United States Code, to establish an alternative dispute resolution program for copyright small claims, to amend the Communications Act of 1934 to modify the scope of protection from civil liability for &quot;good Samaritan&quot; blocking and screening of offensive material.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-11-19,09:00:00,SD-342/WEBEX,"Hearings to examine an essential part of a COVID-19 solution, focusing on an early at home treatment.",n/a,,
Senate,Committee on Homeland Security and Governmental Affairs,SSGA,https://api.propublica.org/congress/v1/116/senate/committees/SSGA.json,2020-11-18,15:00:00,TBA,"Hearings to examine modernizing Federal telework, focusing on moving forward using the lessons learned during the COVID-19 pandemic.",n/a,,
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/116/senate/committees/SSEG.json,2020-11-18,14:30:00,SD-366,"Hearings to examine H.R.823, and S.241, bills to provide for the designation of certain wilderness areas, recreation management areas, and conservation areas in the State of Colorado, S.1695, to amend the Wilderness Act to allow local Federal officials to determine the manner in which nonmotorized uses may be permitted in wilderness areas, S.2804, to promote conservation, improve public land management, and provide for sensible development in Pershing County, Nevada, S.2875, to amend the Smith River National Recreation Area Act to include certain additions to the Smith River National Recreation Area, to amend the Wild and Scenic Rivers Act to designate certain wild rivers in the State of Oregon, S.3492, to transfer administrative jurisdiction over certain Bureau of Land Management land from the Secretary of the Interior to the Secretary of Veterans Affairs for use as a national cemetery, S.4215, to designate and adjust certain lands in the State of Utah as components of the National Wilderness Preservation System, S.4569, to modify the boundary of the Sunset Crater Volcano National Monument in the State of Arizona, S.4599, to withdraw certain Federal land in the Pecos Watershed area of the State of New Mexico from mineral entry, S.4603, to promote the use of forest restoration residue harvested on National Forest System land for renewable energy, S.4616, to direct the Secretary of Agriculture to transfer certain National Forest System land to the State of South Dakota, S.4625, to direct the Secretary of the Interior and the Secretary of Agriculture to encourage and expand the use of prescribed fire on land managed by the Department of the Interior or the Forest Service, with an emphasis on units of the National Forest System in the western United States, S.4696, to provide for the continuation of higher education through the conveyance to the University of Alaska of certain public land in the State of Alaska, and S.4889, to amend the Alaska Native Claims Settlement Act to increase the dividend exclusion, to exclude certain payments to Alaska Native elders for determining eligibility for certain programs, to provide that Village Corporations shall not be required to convey land in trust to the State of Alaska for the establishment of Municipal Corporations, and to provide for the recognition of certain Alaska Native communities and the settlement of certain claims under that Act, to require the Secretary of the Interior to convey certain interests in land in the State of Alaska.",n/a,,
Senate,Committee on Energy and Natural Resources,SSEG,https://api.propublica.org/congress/v1/116/senate/committees/SSEG.json,2020-11-18,10:00:00,SD-366,"Business meeting to consider the nominations of Allison Clements, of Ohio, and Mark C. Christie, of Virginia, both to be a Member of the Federal Energy Regulatory Commission.",n/a,,
Senate,Committee on Rules and Administration,SSRA,https://api.propublica.org/congress/v1/116/senate/committees/SSRA.json,2020-11-18,10:00:00,SR-301,"Hearings to examine the nominations of Shana M. Broussard, of Louisiana, Sean J. Cooksey, of Missouri, and Allen Dickerson, of the District of Columbia, each to be a Member of the Federal Election Commission.",n/a,,
